glossary_id,term,category,definition,tkdl_original_term,source_url,verification_status
GLOS-0375,Upastambha,K¢yacikits¢,"Literally the term means the sub pillars'. Like the pillars (Trido¾a) support the main structure or the body, the sub pillars act in conjuction with them in maintaing the intergrity of the body These are three in ¡yurvedic philosophy-the ¡h¢ra, Svpana or Nidra & Brahmacarya; meaning thereby the food consumed, the sleep and self control with intelligent handling of sexual energy respectively. Ahara is placed foremost as we are what we eat and food is a must for the survival of this body. The bodily and spiritual growth of a person is determined entirely on this one factor. Second comes the Nidra.When the Mana and Indriyas are fatigued, the sleep is induced naturally to replenish the energy and rejuvenate the body. Hence it also forms an important pillar of support to the body. Last is the Brahmacarya which more than abstainence here denotes control of self and senses. Collectively these three factors act like sub-pillars which maintain the integrity of the human body and are beneficial for spiritual growth of an individual.",Upastambha,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0376,Upayoga Saṛsthā,K¢yacikits¢,The correct technique to practice or implement instructions. These have been described in context of ¡h¢ravidhi Viºe¾¢yatana' or practical guidelines for consuming a wholesome diet.,Upayoga Sa¼sth¢,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0377,Uṣīa,Dravyagu´a,Literally means hot or warm. One of the twenty pharmaco- dynamical properties of Dravya. It is derived from the Agni Mah¢bh¦ta which increases the bodily heat and causes Svedana. It has stimulant action on digestive system and increases appetite and facilitates digestion of ¡ma; for e.g. Citraka. Physically it can felt by sense of touch i.e. skin.,U¾´a,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0378,Utsādana,¹alyaTa¼tra,Thirty fifth of the sixty methods to treat a Vra´a. It refers to application of ointments which stimulate growth of tissue and elevation of surface in a dry wound with hollowed edges and less amount of connective tissue.,Uts¢dana,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0379,Uttamā¬ga,¹¢l¢kya / ¹alyaTa¼tra,Uttama' refers to the best and 'A¬ga' refers to part.  In ¡yurveda it refers to the head which is the seat of Mana and the other Indriyas and is hence the best amongst all other body parts.,Uttam¢¬ga,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0380,Uttara Basti,K¢yacikits¢,One of the types of Basti where therapeutic enema of medicated liquids is given into urethera in males or urethera or vagina in females. The word Uttara' depicts two meanings - the superior' the other the one that follows'. Therefore some consider it as the Basti which is given via the superior orifice and others the Basti which is given following ¡sth¢pana & Anuv¢sana Basti.,Uttara Basti,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0381,Vaidya,K¢yacikits¢,"The Sa¼sk¨ta term for a physician. In ¡yurveda, a qualified physician is the one who has adequate theoretical knowledge, practical experience and skill and purity of body, mind and speech. Six qualities of a good Vaidya have been described as Vidy¢ (clarity of knowledge), Vitarka (a rational & critical approach); Vij®¢na (wide knowledge); Sm¨ti (a good memory); Tatpart¢ (devotion to profession); and Kriy¢ (constantly improving oneself practically). Such a physician has been called as Pr¢´¢bhisara or the one who brings life back in a dying man.",Vaidya,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0382,Vamana,K¢yacikits¢,"It is therapeutic emesis or vomiting induced in a person for a bio- purification or treatment of a disoder. The first in the series of Pa®cakarma, it may be performed in succession with other procedures or alone. Vamana Karma acts upto the level of Amasaya, i.e.seat of Kapha Do¾a (stomach & first part of small intestine) and eliminates the accumulating Do¾a. It has been described as the best treatment for vitiated Kapha. An adequate Vamana is Pitt¢nta i.e. the one that ends with billious vomiting. The agent applied to induce the procedure is called as Vamaka Dravya', of which Madanaphala (Randia spinosa) is the best.",Vamana,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0383,Vāmana,K¢yacikits¢,"V¢mana was of the reincarnations of the hindu god, Vi¾´u. The term stands for a dwarf. It is one of the V¢ta N¢n¢tmaja Vik¢ra (a disorder arising from V¢ta Do¾a alone). When vitiated, V¢ta may lead to either gigantism or a stunted growth. V¢ta governs all the nervous functions and when vitiated, the condition may result due to endocrinal imbalance at the level of pitutary or the hypothalamus.",V¢mana,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0384,Vāj¤karaīa,K¢yacikits¢,"Eighth branch of A¾°¢¬ga ¡yurveda which deals with semenology and the study of aphrodisiacs. The basic aim of this branch is the production of good quality ¹ukra or semen which inturn will produce a better progeny. It deals with treatment of Alpa (oligospermia), Du¾°a (vitiated by Dosa) K¾¤´a (weak sperms) and ¹u¾ka (dried semen or aspermia) V¤rya (semen)  and the methods and medication for its Pu¾°i (nourishment), ¹odhana (purification),V¨ddh¤ (qualitative & quantitative increase)and Utpatti (origin).",V¢j¤kara´a,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0385,Varti,¹alyaTa¼tra,"A suppository. Medicinal drugs  made in form of a finger for introduction at specific sites for local action, like rectum, vagina and eyes etc.",Varti,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0386,Vasti,K¢yacikits¢,See Basti.,Vasti,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0387,Vāta,K¢yacikits¢,"One of the three bodily humours present in human body according to ayurvedic principles. The paramount functional component of the human body arising from the ¡k¢ºa and V¢yu Mah¢bh¦ta and is predominantly R¢jasika. The term is derived from the root V¢ Gati Gandhanyo' which means movement or to induce, infuse, to make down and to become aware of or to enlighten and effort. Enthusiasm, inspiration and expiration, voluntary actions like talking and walking, circulation of Rakta and the nutrients throughout the body and elimination of wastes from the body are the natural functions of V¢ta. Among the three Do¾a, V¢ta is the most powerful and it controls the functioning of both Pitta and Kapha.",V¢ta,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0388,Vāta Vyādhi,K¢yacikits¢,"Eighty diseases caused by vitiation V¢ta Do¾a alone. Also termed as the V¢ta -N¢n¢tmaja Vik¢ra. Most  disorders arise as a result of imbalance between the three Do¾a but in these disorders, only V¢ta Do¾a is vitiated. For e.g. Urustambha, B¢dhirya, Nakhabheda, Vip¢dik¢ etc.",V¢ta Vy¢dhi,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0389,Vāyu,K¢yacikits¢,See V¢ta,V¢yu,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0390,Veda,K¢yacikits¢,"The term stands for acquisition of knowledge or science. ¡yurveda (¡yuª + Veda) is the comprehensive knowledge of the science of longevity and is derived from Atharvaveda, the fourth Veda. See ¡yuª also.",Veda,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0391,Vidāh¤,Dravyagu´a,"Stands for the one which is heating, burning, acidic and causes inflammation. One of the pharmacodynamical properties of Dravya. Such substances cause heartburn and acidity with poor digestion.",Vid¢h¤,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0392,V¤rya,Dravyagu´a,"Refers to potency. It is the power or capacity of a drug to produce an effect on the basis of Dravya as a whole or some of its pharmacodynamical property. It may be regarded that by the virtue of its active principle, a substance produces an effect and this capacity of an active principle is its V¤rya'. Two, eight & fifteen types of V¤rya have been described by various scholars, though two types i.e. U¾´a (hot) and ¹ita (cold) are common.",V¤rya,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,unmapped_high_bytes_present
GLOS-0393,Vikās¤,Dravyagu´a,One of the pharmacodynamical properties of Dravya by the virtue of which it sucks away and takes out  the vitality or the strength from the Dh¢tu (body structures) and loosens the joints;   causing depression and slackness; e.g. Kramuka (Areca catechu) & Kodrava (Paspalum scrobiculatum),Vik¢s¤,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0394,Vikśti,K¢yacikits¢/ Maulika Siddh¢nta,"Means a state of disequilibrium, imbalance or deficiency or an excess from a normal crange. It is just the opposite of Prak¨ti. Disequilibrium of Dh¢tu is abnormality or Vik¢ra and the process by which this state develops is Vik¨ti. In Maulika Siddh¢nta, it refers to the sixteen products which arise from Avyakta and Mah¢na. See Prak¨ti also.",Vik¨ti,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0395,Vikśti Viṣama Samavāya,K¢yacikits¢,"An abnormal or irregular combination arising due to combination of particles, molecules which are mutually not alike. The net result of such combinations is variations and emergence of new properties which are not similar to the combining molecules. For example, the toxic effect of honey and Gh¨ta when combined in equal quantity, where as in other ratios they have a synergistic action.",Vik¨ti Vi¾ama Samav¢ya,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0396,Vilepi,Bhai¾ajya Kalpan¢,Thick gruel of rice. One of the Pathya Kalpan¢s prepared by cooking coarsely ground rice with four parts of water till rice grains turn soft. Consistency of Vilepi is thick and it should have less water and more Siktha' or rice particles,Vilepi,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0397,Vimlāpana,¹alyaTa¼tra,"A method to dissolve the inflammatory lesions. Sixth of the sixty measures for treatment of a Vra´a (wound). Literally it means application of gentle pressure by finger, thumb or bamboo stick on an inflammed swelling which is hard and mildly tender.",Viml¢pana,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0398,Vipāka,Dravyagu´a,"''Vi' stands for specific and ''Paka' stands for digestion. The term literally stands for metabolism and in ¡yurveda, denotes the action of ingested material at the end of the three stages of digestive process and assimilation. Digestion is bio-transformation of substances in respect of form as well as Rasa; and Vip¢ka is that type of digestion which may be taken as transformation of ingested material into a different substance with different Rasa. Three and two types of Vip¢ka are propounded on basis of ''Rasa Paka' (transformation in Rasas) & Bh¦t¢gnip¢ka (transformation in properties of Bh¦t¢) as Madhura (sweet), Amla (sour), Ka°u (bitter) Vip¢kas and Guru (heavy) and Laghu (light) Vip¢ka.",Vip¢ka,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0399,Virecana,K¢yacikits¢,Second of the five Pa®cakarma procedures. It is the therapy to pacify the Pitta,Virecana,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,verified
GLOS-0400,Viṣa,Dravyagu´a,"Literally the term means a poisonous substance. Any substance in food or enviroment which is capable of depleting Ojas or the vital strength of the body is called a Vi¾a as such a Dravya has pharmacodynamical properties which are exactly antagonistic to those of Ojas. These are Laghu (light), Ruk¾a (dry/ non-unctuous), ¡ºu (fast acting), Viºada (clear) Vyav¢yi (quickly absorbed), T¤k¾´a (sharp/irritant), Vik¢s¤ (causing depression & slackness), S¦k¾ma (penetrating/fine), U¾´a (hot), & Avyakta Rasa (the one which does not have a specific Rasa). Others include Chedana (desaturating/cleansing), Madak¢r¤ (intoxicating), ¡gneya (hot & burning), J¤vitahara (fatal) and Yogav¢h¤ (potentiating/ synergistic). See Ojas also.",Vi¾a,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0401,Viṇada,Dravyagu´a,"One of the twenty pharmacological properties representing ''clarity'. It has been described as the property which removes sliminess of the Dravya and makes it clear. It arises from P¨thv¤, V¢yu, Teja and ¡k¢ºa Mah¢bh¦ta.",Viºada,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
GLOS-0402,Viṣamāgni,K¢yacikits¢ /  Kriy¢º¢r¤ra,"An imbalanced state of Ja°har¢gni arising due to vitiated V¢ta. Vi¾ama stands for irregular and in this state the Agni is irregular and fitful so that sometimes the digestion is proper and the other, food remains undigested and produces distension of abdomen, spasm, constipation or loose stools.",Vi¾am¢gni,https://www.tkdl.res.in/tkdl/langdefault/Ayurveda/Ayu_Glossary.asp?GL=Eng,encoding_mapped
